Numero_Candidato,Nome_Completo,Votos,Situacao
10126,ALEXANDRE SILVA DO ESPÍRÍTO SANTO,40,NÃO ELEITO
19,ALEXANDRE SANTOS FERNANDES,22,NÃO ELEITO
70000,ALEXANDRE RODRIGUES SABINO,612,SUPLENTE
25123,ALEXANDRE RODRIGUES MACIEL,31,SUPLENTE
51222,ALEXANDRE RODRIGUES MACHADO,72,NÃO ELEITO
90555,ALEXANDRE RIBEIRO DA COSTA,240,ELEITO POR QP
45222,ALEXANDRE RAIMUNDO DE VASCONCELOS WANGHON,787,SUPLENTE
55555,ALEXANDRE PONTES DA SILVA,233,SUPLENTE
22222,ALEXANDRE PINTO RIBAS,204,SUPLENTE
20200,ALEXANDRE PINHEIRO PAES,901,ELEITO POR MÉDIA
25000,ALEXANDRE PEREIRA PINTO,67,SUPLENTE
22456,ALEXANDRE PEREIRA DOS SANTOS,350,ELEITO POR QP
28888,ALEXANDRE PASSOS MONTEIRO,0,NÃO ELEITO
51161,ALEXANDRE PAREDES DE ARAGÃO,4,SUPLENTE
55222,ALEXANDRE NUNES DUTRA,67,NÃO ELEITO
28123,ALEXANDRE NUNES DOS REIS,45,NÃO ELEITO
25678,ALEXANDRE NOGUEIRA BEDRAN,15,SUPLENTE
65000,ALEXANDRE JULIÃO DA SILVA,372,NÃO ELEITO
19,ALEXANDRE JORGE LIMA DE MORAES AFFONSO,2603,NÃO ELEITO
18288,ALEXANDRE JORGE JACOB NETO,2,NÃO ELEITO
43444,ALEXANDRE GONDIM DE ALMEIDA,186,SUPLENTE
15,ALEXANDRE FRANCA SIQUEIRA,18104,ELEITO
22000,ALEXANDRE FERREIRA ABDON NETO,349,ELEITO POR QP
14222,ALEXANDRE FELIPE ROCHA BRAGA,12,SUPLENTE
22024,ALEXANDRE DOS SANTOS FEITOSA,1,SUPLENTE
36000,ALEXANDRE DOS SANTOS COSTA,169,SUPLENTE
33777,ALEXANDRE DE OLIVEIRA LEANDRO,5,SUPLENTE
65015,ALEXANDRE DE LIMA MENEZES,477,SUPLENTE
23333,ALEXANDRE DE JESUS DIAS OLIVEIRA,286,SUPLENTE
25113,ALEXANDRE DA VERA CRUZ SOEIRO DE MENEZES,59,NÃO ELEITO
28300,ALEXANDRE DA SILVA NEVES,37,NÃO ELEITO
70111,ALEXANDRE DA SILVA ALVES,172,SUPLENTE
13789,ALEXANDRE DA SILVA,30,NÃO ELEITO
36333,ALEXANDRE DA COSTA SILVA,486,SUPLENTE
55789,ALEXANDRE DA COSTA PESSOA,230,ELEITO POR MÉDIA
10107,ALEXANDRE DA CONCEIÇÃO DA COSTA,2,NÃO ELEITO
14222,ALEXANDRE COSTA DOS SANTOS,131,SUPLENTE
77789,ALEXANDRE COELHO DE SOUSA,100,SUPLENTE
40140,ALEXANDRE CESAR SANTOS GOMES,1196,SUPLENTE
25888,ALEXANDRE CARLOS LEÃO DE OLIVEIRA,34,SUPLENTE
45150,ALEXANDRE CARDOSO FONSECA DE LIMA,278,SUPLENTE
40140,ALEXANDRE BRITO CARDIAS,20,SUPLENTE
77500,ALEXANDRE BARROS ALVES DE OLIVEIRA,713,NÃO ELEITO
28045,ALEXANDRE AUGUSTO SAMPAIO DE ARAUJO,0,SUPLENTE
90000,ALEXANDRE AUGUSTO REIS LEITE,173,SUPLENTE
13808,ALEXANDRE ALVES COIMBRA,126,SUPLENTE
15222,ALEXANDRE ALMEIDA MADURO,1059,ELEITO POR QP
40313,ALEXANDRA SOUZA PEREIRA,29,SUPLENTE
51200,ALEXANDRA MIRANDA DA SILVA,64,NÃO ELEITO
43678,ALEXANDRA DUARTE MOURA ABREU,1012,ELEITO POR MÉDIA
77444,ALEXANDRA DA CRUZ SANTOS,121,ELEITO POR QP
23122,ALEXANDRA BARROSO CABRAL,65,NÃO ELEITO
43129,ALEXANDER NOGUEIRA SILVA,44,SUPLENTE
20020,ALEX YAN RODRIGUES DA SILVA,51,NÃO ELEITO
45789,ALEX WILKER SOUSA CAVALCANTE,54,SUPLENTE
20020,ALEX SOUZA MACEDO,0,NÃO ELEITO
20190,ALEX SOUZA HELMER,44,SUPLENTE
22,ALEX SOUZA DA SILVA,4632,NÃO ELEITO
20456,ALEX SOARES EVANGELISTA,89,SUPLENTE
10000,ALEX SILVA LIMA,130,SUPLENTE
20,ALEX SANTOS DE CERQUEIRA,1093,NÃO ELEITO
23285,ALEX SANDRO PINTO PENICHE,1,SUPLENTE
65012,ALEX SANDRO DA SILVA ALVES,67,SUPLENTE
25026,ALEX SANDER COSTA CARVALHO,0,NÃO ELEITO
19456,ALEX RODRIGUES FERREIRA,50,NÃO ELEITO
17555,ALEX RODRIGUES,23,SUPLENTE
15345,ALEX RIBEIRO PIMENTEL,17,SUPLENTE
20123,ALEX NASCIMENTO AMARAL,157,NÃO ELEITO
10127,ALEX MARTINS CHAVES,28,SUPLENTE
19019,ALEX MACIEL FERREIRA AMOEDO,48,SUPLENTE
11190,ALEX LOPES DA SILVA,23,SUPLENTE
12222,ALEX LEVI FONSECA DE SOUZA,25,SUPLENTE
15051,ALEX FERREIRA GUEDES,1,SUPLENTE
13011,ALEX FERREIRA COSTA,248,SUPLENTE
20,ALEX FABIANO DE OLIVEIRA,86,NÃO ELEITO
40222,ALEX FABIANO CARVALHO POMPEU,489,SUPLENTE
45,ALEX DUARTE DE AQUINO,6953,NÃO ELEITO
14450,ALEX DOS SANTOS ALVES,7,SUPLENTE
15555,ALEX DIEGO GAMA DA COSTA,878,ELEITO POR MÉDIA
40007,ALEX DE SOUZA BRASIL,220,SUPLENTE
13333,ALEX DE SOUZA BENEVIDES,11,NÃO ELEITO
77120,ALEX DA SILVA FEIO,21,NÃO ELEITO
23747,ALEX DA COSTA ALBUQUERQUE,43,NÃO ELEITO
36009,ALEX BRUNO SHIRAI DE ALMEIDA,0,NÃO ELEITO
22180,ALEX BEZERRA DOS SANTOS,649,ELEITO POR MÉDIA
13413,ALEX BEZERRA DA SILVA COÊLHO,3,NÃO ELEITO
14789,ALEX BATISTA LOPES,84,SUPLENTE
15000,ALEX ANTONIO MELUL DA SILVA,2028,SUPLENTE
12600,ALEX ALVES SAMPAIO,225,SUPLENTE
25600,ALEUDA RODRIGUES PEDROSO,370,SUPLENTE
90579,ALESSANDRO RODRIGUES ALMEIDA,0,NÃO ELEITO
20555,ALESSANDRO RIBEIRO CARDOSO,3,NÃO ELEITO
40156,ALESSANDRO REIS PEREIRA,11,SUPLENTE
10300,ALESSANDRO PONTES PIMENTEL,29,SUPLENTE
17123,ALESSANDRO MIRANDA NUNES,21,NÃO ELEITO
14111,ALESSANDRO MIRANDA LEÃO,337,SUPLENTE
12112,ALESSANDRO MESSIAS TRAVASSOS,42,SUPLENTE
10852,ALESSANDRO MAXIMIANO DA COSTA,7,SUPLENTE
45012,ALESSANDRO MARQUES DE ALMEIDA,1468,ELEITO POR QP
43555,ALESSANDRO LANUSSER SILVA DE SOUSA,183,SUPLENTE
12007,ALESSANDRO JOSE PEREIRA NOGUEIRA,369,SUPLENTE
55800,ALESSANDRO GATO BARROS,53,SUPLENTE
11777,ALESSANDRO FRANÇA ALFAIA,482,ELEITO POR MÉDIA
55235,ALESSANDRO FERNANDES SIMÕES,155,SUPLENTE
55000,ALESSANDRO DOS REIS RIBEIRO,17,NÃO ELEITO
15127,ALESSANDRO DO ROSÁRIO CRUZ,136,SUPLENTE
13453,ALESSANDRO DO ESPIRITO SANTO DANTAS,300,ELEITO POR MÉDIA
55155,ALESSANDRO DE BARROS,92,SUPLENTE
45555,ALESSANDRO DA COSTA SILVA,4,SUPLENTE
22100,ALESSANDRO COSTA DE SOUSA,7,SUPLENTE
14333,ALESSANDRO CASTILHO LOVATEL,55,SUPLENTE
22060,ALESSANDRO BARBOSA DE SALES,143,SUPLENTE
77789,ALESSANDRO AROUCHE MELO,2,NÃO ELEITO
22333,ALESSANDRO ALBER MARTINS FERREIRA CONCEIÇÃO,173,SUPLENTE
25555,ALESSANDRE OLIVEIRA SOUZA,656,ELEITO POR QP
15012,ALESSANDRA VITOR DA SILVA,204,SUPLENTE
36325,ALESSANDRA TELES DUARTE FERREIRA,55,NÃO ELEITO
40222,ALESSANDRA TAVARES DA SILVA,120,ELEITO POR MÉDIA
45789,ALESSANDRA SILVA DOS SANTOS,105,SUPLENTE
50123,ALESSANDRA SANTOS GUEDES,170,NÃO ELEITO
12555,ALESSANDRA PORTAL DA CONCEIÇÃO,14,NÃO ELEITO
20080,ALESSANDRA PINHEIRO TENORIO,12,SUPLENTE
25111,ALESSANDRA NASCIMENTO DE PAULA,249,SUPLENTE
43100,ALESSANDRA MARTINS LOPES,537,SUPLENTE
77333,ALESSANDRA LOBATO BALIEIRO,134,NÃO ELEITO
27102,ALESSANDRA HELETHEIA ASSUNÇÃO DE SOUZA VIANA,4,NÃO ELEITO
10111,ALESSANDRA FRANCES CAVALCANTE,700,SUPLENTE
13100,ALESSANDRA FERNANDES DA COSTA,14,NÃO ELEITO
28777,ALESSANDRA DOS SANTOS ALENCAR,0,NÃO ELEITO
70070,ALESSANDRA DIONISIO DA SILVA,27,NÃO ELEITO
13000,ALESSANDRA DE SOUZA E SOUZA,82,SUPLENTE
20222,ALESSANDRA DA LUZ DE OLIVEIRA,63,SUPLENTE
25678,ALESSANDRA DA CRUZ LIMA,91,NÃO ELEITO
20111,ALESSANDRA CRISTINA BRABO PORTILHO,74,NÃO ELEITO
77666,ALESSANDRA COSTA FERREIRA,9,NÃO ELEITO
40666,ALESSANDRA CONCEIÇÃO DA SILVA,20,SUPLENTE
40567,ALESSANDRA CELESTE SANTOS DA SILVA,31,SUPLENTE
90111,ALESSANDRA CARVALHO ESTUMANO,113,SUPLENTE
70444,ALESSANDRA BATISTA SANTOS,60,NÃO ELEITO
40000,ALESSANDRA ALVES BARBOSA,125,SUPLENTE
15877,ALESSANDRA ALENCAR BRITO,71,SUPLENTE
15333,ALESANDRO LOPES DA SILVA,288,SUPLENTE
45123,ALESAMDRO RODRIGUES DE SOUSA,44,SUPLENTE
15600,ALENO DE OLIVEIRA CONCEIÇAO,2,SUPLENTE
70123,ALENIR GUIMARAES LIMA,15,NÃO ELEITO
19222,ALENILSON JOSE FERREIRA AGUIAR,520,SUPLENTE
51222,ALEIXO NUNES PIMENTA FILHO,7,NÃO ELEITO
13234,ALEILSON VIDINHA DE SOUZA,383,SUPLENTE
65001,ALEILMA DA SILVA ALMEIDA LIMA,1,NÃO ELEITO
25000,ALEF JHONNATHA AVELAR RIBEIRO,101,NÃO ELEITO
51,ALEANDRO MONTEIRO DE OLIVEIRA,581,NÃO ELEITO
15120,ALEANDRO KARO MUNDURUKU,238,ELEITO POR MÉDIA
40,ALEANDRO DE PAULA MARTINS,673,NÃO ELEITO
45789,ALEANDRA DA SILVA CAVALCANTE,18,SUPLENTE
25112,ALEANDERSON DE SOUZA ALMEIDA,137,SUPLENTE
55222,ALDUIDES AMANCIO DE SOUZA,279,ELEITO POR QP
22100,ALDRINEY SAMPAIO SIMOES,21,SUPLENTE
14567,ALDRIN DO SOCORRO FERREIRA,584,ELEITO POR MÉDIA
15007,ALDOMIRO SOUZA DA SILVA,44,SUPLENTE
15190,ALDOMIRO SILVA DOS SANTOS,23,SUPLENTE
40123,ALDO RIBEIRO VIEIRA,7,SUPLENTE
14100,ALDO MARTINS BEZERRA,61,NÃO ELEITO
15555,ALDO LÚCIO FERREIRA DA COSTA,225,SUPLENTE
22345,ALDO FERREIRA DA COSTA,47,SUPLENTE
22117,ALDO DOS SANTOS DE OLIVEIRA,45,NÃO ELEITO
90555,ALDO DOS SANTOS ARAUJO,294,SUPLENTE
43003,ALDO DE JESUS LIMA FERREIRA,213,SUPLENTE
40300,ALDO DA SILVA BARBOSA,139,SUPLENTE
15150,ALDO CEZAR DA SILVA SANTOS,384,SUPLENTE
19222,ALDO BORGES DE SOUZA JUNIOR,592,ELEITO POR QP
13250,ALDO BOAVENTURA,346,NÃO ELEITO
12700,ALDO ANTONIO DA SILVA,70,SUPLENTE
10000,ALDISON NOBRE DE SOUSA,65,SUPLENTE
23762,ALDINO SILVA DE ARAÚJO,61,NÃO ELEITO
15789,ALDINETE AZEVEDO CHUCRE,5,SUPLENTE
20014,ALDINEIAS PEREIRA DA CONCEICAO,43,SUPLENTE
11113,ALDINEIA COSTA DA SILVA,16,SUPLENTE
51111,ALDINEI VIDAL DOS SANTOS,4,NÃO ELEITO
15013,ALDINEI ALVES DA CONCEIÇÃO,124,SUPLENTE
55051,ALDILENE RODRIGUES PINHEIRO,46,NÃO ELEITO
28888,ALDILENE DE JESUS MORAES CORREA,46,NÃO ELEITO
10199,ALDICEIA MORAES CANTANHEDE ANDRADE,16,SUPLENTE
40120,ALDERLEIA DA PAZ DE ARAUJO,1,NÃO ELEITO
20010,ALDERINA MARTINS DOS REIS SANTOS,28,SUPLENTE
55333,ALDENORA MATA JORDAO,167,NÃO ELEITO
19003,ALDENORA DOS SANTOS BRITO,48,SUPLENTE
20123,ALDENOR SALES COUTINHO,446,SUPLENTE
70888,ALDENOR CARVALHO DE SOUZA,6,SUPLENTE
19500,ALDENIRA SOUSA DE OLIVEIRA,29,NÃO ELEITO
23023,ALDENIRA DE JESUS REIS,34,SUPLENTE
13333,ALDENILSON SILVA DE FREITAS,342,SUPLENTE
11000,ALDENILSON REIS DE PAIVA,38,NÃO ELEITO
10246,ALDENILSON DOS SANTOS SILVA,19,SUPLENTE
11100,ALDENILSON CARLOS COSTA CUTRIM,13,NÃO ELEITO
20345,ALDENICE DA SILVA REIS,32,SUPLENTE
12222,ALDENIAS SANTOS DOS SANTOS,107,SUPLENTE
70222,ALDENI VIEIRA DE OLIVEIRA,19,NÃO ELEITO
14334,ALDENES DO SOCORRO DOS SANTOS CUNHA,163,SUPLENTE
35108,ALDEMIRA DA SILVA SOUZA,11,NÃO ELEITO
40855,ALDEMIR TEIXEIRA DA SILVA,21,NÃO ELEITO
22345,ALDEMIR FURTADO CONCEIÇÃO,449,ELEITO POR MÉDIA
25,ALDEMIR DELCIO RAMOS DE SOUZA,2070,NÃO ELEITO
40230,ALDEMIR CARLOS BATISTA DE OLIVEIRA,8,SUPLENTE
23456,ALDEMAR SOUZA DA SILVA,88,NÃO ELEITO
10125,ALDEIZA MOURA DA CRUZ,153,NÃO ELEITO
12444,ALDEIR GOMES DE JESUS,177,SUPLENTE
15100,ALDEIR ARAUJO DOS SANTOS,18,SUPLENTE
12444,ALDECY DA COSTA MORAES,347,SUPLENTE
10600,ALDECI DA SILVA VIEIRA,40,NÃO ELEITO
90202,ALDECI BELEM DA SILVA,26,SUPLENTE
25382,ALDEAN OLIVEIRA MEDEIROS,32,SUPLENTE
36555,ALDAIZE MARIA COSTA DE MORAES,2,NÃO ELEITO
12000,ALDAIR JUNIOR BARBOSA RODRIGUES,18,SUPLENTE
10123,ALDAIR JOSE TAVARES DA CONCEIÇÃO,69,NÃO ELEITO
20777,ALDAIR JOSE MIRANDA XISTO,36,NÃO ELEITO
25630,ALDACY BATISTA DA SILVA,33,SUPLENTE
19999,ALDACIR FERREIRA DE SOUZA,479,SUPLENTE
25134,ALDA MARIA NUNES DE SOUZA,25,NÃO ELEITO
14678,ALDA MARIA GOMES MONTEIRO,17,SUPLENTE
55555,ALDA LUCIA PALHETA MORAES,280,SUPLENTE
19555,ALDA CRISTINA DE ALMEIDA SANTOS,11,SUPLENTE
18000,ALDA CELIA SENA DA SILVA,166,SUPLENTE
19555,ALCLINÉIA BARBOSA TOSCANO,6,NÃO ELEITO
40456,ALCIR GOMES DA SILVA,147,NÃO ELEITO
55,ALCIR COSTA DA SILVA,7854,ELEITO
13123,ALCIONI SCHERER,39,SUPLENTE
11111,ALCIONE SOUZA NASCIMENTO,19,NÃO ELEITO
12111,ALCIONE SILVA DE SOUSA,101,SUPLENTE
20380,ALCIONE NEVES PEREIRA,337,SUPLENTE
19001,ALCIONE MARQUES ROCHA,9,SUPLENTE
20567,ALCIONE MALAQUIAS VANZILER,20,NÃO ELEITO
45666,ALCIONE FREITAS MERGULHÃO,680,ELEITO POR QP
20333,ALCIONE DE JESUS DA SILVA CRUZ,93,NÃO ELEITO
45000,ALCIONE ALVES DA CONCEIÇÃO,16,SUPLENTE
15125,ALCIO HUGO GOMES MOTA,201,SUPLENTE
22000,ALCINO LEITE SARGES,377,SUPLENTE
22022,ALCINO DE JESUS COSTA,53,SUPLENTE
15157,ALCINELE GOMES RAMOS,58,SUPLENTE
15,ALCINEIA DO SOCORRO CARMO DOS SANTOS,6215,ELEITO
28777,ALCINEA FIGUEIREDO DE FIGUEIREDO,207,SUPLENTE
11456,ALCINDO PEREIRA DOS PASSOS,80,SUPLENTE
15222,ALCINDO DE LIMA ABDON JUNIOR,681,ELEITO POR MÉDIA
12456,ALCINDO DAMASCENO DA SILVA,11,SUPLENTE
33000,ALCINARA MARTINS SANTOS DA SILVA SOUSA,244,ELEITO POR MÉDIA
18255,ALCIMARA LOBATO DE OLIVEIRA,5,NÃO ELEITO
40555,ALCIMAR BRASIL DE OLIVEIRA,445,SUPLENTE
15007,ALCIMAR BARBOSA DE OLIVEIRA,3,SUPLENTE
55134,ALCILENE MONTEIRO OLIVEIRA,35,SUPLENTE
40333,ALCILENE MARIA NETO DA SILVA,148,SUPLENTE
90238,ALCILENE LOBATO DE LIMA,57,NÃO ELEITO
15100,ALCILENE LIMA DA SILVA,312,SUPLENTE
23999,ALCILENE DE NAZARE ROCHA DE AVIZ,5,NÃO ELEITO
23001,ALCILENE DA SILVA NEVES,69,SUPLENTE
50129,ALCILENE CHAVES SILVA,4,NÃO ELEITO
23203,ALCIDINEY PEREIRA DA SILVA COSTA,44,SUPLENTE
22600,ALCIDES SOUSA BARBOSA,86,SUPLENTE
15155,ALCIDES SILVA COSTA FILHO,109,SUPLENTE
90144,ALCIDES MELO GUIMARAES DE OLIVEIRA,420,SUPLENTE
15,ALCIDES EUFRASIO DA CONCEIÇAO NEGRÃO,20615,NÃO ELEITO
36051,ALCIDES BORGES LOBO JUNIOR,9,SUPLENTE
45,ALCIDES ABREU BARRA,9450,ELEITO
20613,ALCICLEA GONCALVES DE SOUZA,17,SUPLENTE
55100,ALCIBENIS TORRES PONTES,754,ELEITO POR QP
25777,ALCIANE MOURÃO VASCONCELOS,17,NÃO ELEITO
19123,ALCEU HOFFMANN,291,SUPLENTE
40111,ALCEU DIAS DE ARAUJO FILHO,301,SUPLENTE
45122,ALCENOR SILVA SOUZA,10,SUPLENTE
15678,ALCEMIRO RIBEIRO DA ROCHA,491,SUPLENTE
55013,ALCEMIR DA SILVA SANTOS,301,SUPLENTE
27666,ALCELINO TEIXEIRA DA CRUZ,288,SUPLENTE
15777,ALCELINE TEIXEIRA MONTEIRO,26,SUPLENTE
36777,ALCEBIADES MARTINS DIAS,154,NÃO ELEITO
20333,ALCANTARA JOSE DE ZOUZA,71,SUPLENTE
13013,ALBLAND MARINHO DOS SANTOS,135,NÃO ELEITO
14222,ALBINO SOARES DE ARAUJO,17,SUPLENTE
22500,ALBIA ALESSANDRA RAMOS FERREIRA DOS REIS,16,SUPLENTE
20004,ALBERTO RUBENS DA ROCHA ALVES,217,SUPLENTE
23444,ALBERTO RAMOS DE OLIVEIRA,6,NÃO ELEITO
25222,ALBERTO PORTELA DE SOUSA,554,SUPLENTE
12345,ALBERTO NELSON HENRIQUES REBELO,349,SUPLENTE
55000,ALBERTO MAURO BARBOSA DE SOUZA,12,SUPLENTE
14222,ALBERTO MARQUES DE SOUSA,33,SUPLENTE
13222,ALBERTO MALATO VILENA,65,SUPLENTE
15000,ALBERTO JUNIOR ARAUJO LOPES,742,ELEITO POR QP
51007,ALBERTO FERREIRA LEANDRO,5,SUPLENTE
90456,ALBERTO ESPINDULA CARDOSO,354,SUPLENTE
15678,ALBERTO DOS SANTOS CERVEIRA NETO,202,SUPLENTE
12112,ALBERTO DE JESUS OLIVEIRA IMBIRIBA JÚNIOR,21,SUPLENTE
22999,ALBERTO DE JESUS DE OLIVEIRA MONTEIRO,9,SUPLENTE
40255,ALBERTO DAVI ROCHA,144,SUPLENTE
23456,ALBERTO DA COSTA CORDEIRO,167,NÃO ELEITO
20120,ALBERTO COSTA NORONHA,20,SUPLENTE
45123,ALBERTINO JOSÉ BARBOSA SACRAMENTO,28,SUPLENTE
25120,ALBERTINO FERREIRA SILVA,100,SUPLENTE
23252,ALBERTINO DA SILVA MARTINS,18,NÃO ELEITO
40888,ALBERTINHO ROSA NOGUEIRA,194,NÃO ELEITO
15111,ALBERTINA JOAQUINA PINTO,32,SUPLENTE
45000,ALBERTINA DA CONCEIÇÃO VELOSO,0,SUPLENTE
25567,ALBERT TAYLOR BARROSO BALCACER,2,SUPLENTE
11111,ALBERT LOUZADA DE OLIVEIRA,42,NÃO ELEITO
10122,ALBERT COELHO LOBATO,838,ELEITO POR QP
13789,ALBERANI PINHEIRO MACIEL,21,SUPLENTE
43455,ALBENIS FERREIRA DE BRITO,1,NÃO ELEITO
55444,ALBAR JOSÉ MAGALHÃES AMIN,0,NÃO ELEITO
13123,ALBANIRA DOS SANTOS,8,NÃO ELEITO
23033,ALBA GIZELE FERREIRA OLIVEIRA,16,NÃO ELEITO
13330,ALBA DO CARMO CARDOSO,3,SUPLENTE
15123,ALAÉRCIO MAGALHÃES CARDOSO,495,SUPLENTE
45888,ALANIO BRIGIDA,78,SUPLENTE
17000,ALANDERSON DA SILVA MENDES,63,NÃO ELEITO
25900,ALANA MOURA SENA,7,SUPLENTE
70456,ALANA MARCIA AMARAL ARAUJO,18,NÃO ELEITO
10025,ALANA GONÇALVES DA SILVA,28,SUPLENTE
77555,ALANA CRISTINA RODRIGUES CATANHEDE DE SOUSA,40,SUPLENTE
22345,ALAN WANTUIR DE MELO DIAS,35,SUPLENTE
50310,ALAN VIEIRA DA SILVA,30,SUPLENTE
20111,ALAN SENNA BARROS DE CARVALHO,67,SUPLENTE
13013,ALAN SAMPAIO DE BRITO,56,NÃO ELEITO
50800,ALAN RODRIGUES DE AMORIM,124,SUPLENTE
10001,ALAN RODRIGO CONCEIÇÃO RAMOS,644,SUPLENTE
55,ALAN PATRICK BARROS FERREIRA,750,NÃO ELEITO
15777,ALAN NORONHA DA SILVA,350,SUPLENTE
25555,ALAN MARTINS DIAS,401,SUPLENTE
51000,ALAN MARCOS BEZERRA SILVA,49,SUPLENTE
10147,ALAN MANOEL SOUZA MARTINS,107,NÃO ELEITO
14111,ALAN LEAL SILVA,102,SUPLENTE
20007,ALAN GIBSON AMARAL VINENTE,4,SUPLENTE
22345,ALAN FRANCISCO MARTINS MONTEIRO,470,SUPLENTE
35787,ALAN FRANCISCO ASSUNÇÃO GONÇALVES,39,NÃO ELEITO
20789,ALAN DIOGO DE LIMA COSTA,63,NÃO ELEITO
14222,ALAN DA SILVA BRAGA,373,ELEITO POR QP
55255,ALAN DA LUZ SOARES,193,SUPLENTE
19111,ALAN DA LUZ DOS SANTOS,35,SUPLENTE
14150,ALAN CLEITON ASSUNÇÃO DE CASTRO,14,SUPLENTE
12000,ALAN BRASIL ALVES DE SOUSA,54,SUPLENTE
90006,ALAN BARBOSA FRANCEZ,153,NÃO ELEITO
13222,ALAM SARMENTO CARDOSO,71,SUPLENTE
45555,ALAIRSON CARDOSO DA SILVA,411,SUPLENTE
14123,ALAINE PRISCILA RUFINO DE SOUSA,33,SUPLENTE
11678,ALAINE MARIA ALVES DOS SANTOS,2,SUPLENTE
45999,ALAIN RODRIGUES DOS SANTOS,40,SUPLENTE
15456,ALAIN MARTINS PEREIRA,89,SUPLENTE
25678,ALAIM JEORGE BRABO DE SOUSA,248,SUPLENTE
10000,ALAILSON ROCHA DE SOUZA,29,SUPLENTE
28007,ALAILSON MENDES PEREIRA,41,NÃO ELEITO
10121,ALAILSON DOS SANTOS FERREIRA,49,NÃO ELEITO
22999,ALAILSON DE MOURA SANTOS,516,SUPLENTE
10456,ALAILSON DA SILVA VASCONCELOS,132,NÃO ELEITO
22222,ALAILSON CARLOS MOREIRA AMARAL,183,SUPLENTE
13,ALAILDO ABREU DOS SANTOS,2605,NÃO ELEITO
14555,ALAF CARVALHO MOURA,114,SUPLENTE
23432,ALAERSO COSTA SARDINHA,38,NÃO ELEITO
14111,ALAERCIO BATALHA PORTAL,38,SUPLENTE
36248,ALAELCIO SOARES FARIAS,307,SUPLENTE
55777,ALADINO ARAUJO DOS SANTOS,2,SUPLENTE
43,ALADIM MARTINS DE PAULA,142,NÃO ELEITO
40222,ALADIJANA DA SILVA ARAUJO,17,SUPLENTE
77123,ALACIR VIEIRA CANDIDO JUNIOR,560,NÃO ELEITO
17111,ALACIDIO PEREIRA BARBOSA,118,SUPLENTE
20613,ALACID RODRIGUES TEIXEIRA,246,SUPLENTE
40123,ALACID RODRIGUES DIAS,59,NÃO ELEITO
77120,ALACID MOREIRA,114,NÃO ELEITO
55550,ALACID MONTEIRO TEIXEIRA,93,NÃO ELEITO
40196,ALACID DA FONSECA MAIA,117,SUPLENTE
22000,AKIKO KIMURA COSTA,6,SUPLENTE
90000,AJURI CALDAS FRANCO CAMPELO,537,SUPLENTE
14015,AJAX VIANA DA SILVA,87,NÃO ELEITO
50770,AJAX VANTUIR COSTA MACHADO,31,SUPLENTE
10123,AJAX DA PAIXÃO SANTOS FILHO,412,SUPLENTE
10777,AJALSON RODRIGUES MACIEL,37,SUPLENTE
28999,AISIK FIGUEIREDO MELO,23,NÃO ELEITO
13333,AIRTON JOSÉ FAVACHO,84,SUPLENTE
55223,AIRTON DE SOUZA AMARAL,1256,ELEITO POR QP
22456,AIRTON CEZAR MAIA CARDOSO,334,SUPLENTE
70000,AIRES ALMEIDA SOUZA,19,SUPLENTE
13333,AILTON SOUSA RODRIGUES,261,SUPLENTE
20555,AILTON SABOIA TAVARES,311,SUPLENTE
22100,AILTON SABINO DE MATOS,52,NÃO ELEITO
22678,AILTON RAMOS DA COSTA,531,SUPLENTE
40015,AILTON PINTO BANDEIRA,58,SUPLENTE
77333,AILTON NOGUEIRA DE CARVALHO,36,NÃO ELEITO
55555,AILTON MELO DE LIMA,423,ELEITO POR MÉDIA
19876,AILTON MACHADO RIBEIRO,79,SUPLENTE
12345,AILTON LIMA SANTOS,504,ELEITO POR MÉDIA
23100,AILTON JOSE DE SOUZA,137,SUPLENTE
55888,AILTON DOS SANTOS FERREIRA,103,SUPLENTE
40456,AILTON DE LIMA SOUZA,322,SUPLENTE
22345,AILTON DA SILVA DOS SANTOS,88,SUPLENTE
43121,AILTON DA SILVA DIAS FILHO,8,NÃO ELEITO
10222,AILTON CORREA DA SILVA,488,ELEITO POR QP
55000,AILTON CHAGAS DA SILVA,162,SUPLENTE
22210,AILTON CAMPOS DOS SANTOS MARQUES,70,NÃO ELEITO
27356,AILTON BARBOSA DOS SANTOS,1,NÃO ELEITO
40444,AILSON SIMAO,34,NÃO ELEITO
15222,AILSON PAULO DUARTE CARDOSO,220,SUPLENTE
10123,AILSON JOSE FERREIRA DE OLIVEIRA,240,SUPLENTE
55777,AILSON GOMES CARNEIRO,633,ELEITO POR MÉDIA
22122,AILSON DA ROCHA MAGNO,352,SUPLENTE
55123,AIANA LUCIA SOARES DOS SANTOS,294,ELEITO POR MÉDIA
13313,AIALA PINHEIRO FERNANDES,1,NÃO ELEITO
40123,AHRNON OLIVEIRA SILVA,739,ELEITO POR QP
17,AGUINEL ALVES SOUSA,331,NÃO ELEITO
13123,AGUINALDO OLIVEIRA DO NASCIMENTO,124,SUPLENTE
20888,AGUINALDO DIAS PENANTE JUNIOR,107,SUPLENTE
14555,AGUINALDO DIAS DA SILVA,475,ELEITO POR QP
11,AGUINALDO DA SILVA BARBOSA,653,NÃO ELEITO
40222,AGUINALDO DA CONCEIÇÃO OLIVEIRA,123,NÃO ELEITO
